309843 309832 0.0109182 -0.00259369 0.00601877 0 0 102 14 -52 0   0.0110228 -0.00280501 0.00745367	0.0233612 -0.0301514 0.0106674	0 0 0	0 0 0 0 2 1 1 0 2 0 0  0 0 0
310045 310032 0.0109182 -0.00259369 0.00601877 0 0 99 15 -52 0   0.0110227 -0.00280501 0.0075025	0.0246163 -0.0304526 0.0108388	0 0 0	0 0 0 0 2 1 1 0 2 0 0  0 0 0
310248 310232 0.0109182 -0.00259369 0.00601877 0 0 99 15 -52 0   0.0110227 -0.00280501 0.00754813	0.0235423 -0.0306165 0.0106267	0 0 0	0 0 0 0 2 1 1 0 2 0 0  0 0 0
310450 310432 0.0109182 -0.00259369 0.00601877 0 0 97 15 -51 0   0.0110227 -0.00280501 0.0075869	0.0234534 -0.029807 0.0101705	0 0 0	0 0 0 0 2 1 1 0 2 0 0  0 0 0
310652 310650 0.0106498 -0.00260002 0.0367293 0 0.392699 103 17 -211 1   0.0107543 -0.00281176 0.0382974	0.0221283 -0.0172069 0.037911	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
310853 310852 0.0105547 -0.00258017 0.343078 0 1.69297 72 22 -2049 1   0.0106592 -0.00279205 0.344647	0.0185654 -0.0109672 0.361174	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
311056 311052 0.0108872 -0.00244708 0.607429 0 1.22173 23 32 -3569 1   0.0109915 -0.00265845 0.608997	0.00866994 -0.0105415 0.628006	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
311258 311252 0.0108936 -0.00245432 0.884942 0 1.4399 2 15 -5164 1   0.0109979 -0.00266568 0.88651	0.000714876 -0.00900865 0.909024	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
311460 311452 0.0108646 -0.00254035 1.14889 0 1.30027 -10 5 -6660 1   0.010969 -0.00275178 1.15046	-0.00289878 -0.010927 1.17275	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
311662 311650 0.0108057 -0.00261652 1.42637 0 1.40499 -26 -5 -8260 1   0.0109102 -0.00282805 1.42794	-0.0126769 -0.0153398 1.453	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
311864 311852 0.0107877 -0.00270588 1.70129 0 1.39626 -43 -21 -9836 1   0.0108924 -0.00291744 1.70286	-0.0202095 -0.0254753 1.73376	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
312066 312052 0.0107735 -0.0026175 1.98072 0 1.37008 -51 -45 -11434 1   0.010878 -0.00282907 1.98228	-0.0252444 -0.0387253 2.01498	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
312268 312252 0.0107267 -0.00254146 2.26136 0 1.39626 -49 -76 -13040 1   0.0108311 -0.00275311 2.26293	-0.0315588 -0.0444637 2.29757	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
312470 312452 0.0107157 -0.00255512 2.53308 0 1.43117 -34 -87 -14781 1   0.0108201 -0.00276677 2.53465	-0.0248573 -0.0517734 2.57826	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
312874 312872 0.00323205 -0.00201236 -3.14096 0 1.27409 -9 -110 -17897 0   0.00334483 -0.00223145 -3.1394	0.00334483 -0.00223145 -3.1394	0 0 0	0 404 0 0 3 0 0 0 2 0 0  0 0 0
313076 313072 -0.0510429 -0.00450194 -3.0979 0 -0.15708 -16 -109 17952 1   -0.0509262 -0.00480613 -3.09634	-0.0647573 -0.0540297 -3.08306	0 0 0	311 0 0 3.22784 2 1 0 0 2 0 0  0 0 0
313412 313412 -0.157005 -0.00608799 -3.13528 0 0.0610865 -5 -97 -17838 1   -0.156885 -0.00655833 -3.13371	-0.161305 -0.0606962 -3.11905	0 0 0	0 0 0 0 2 1 0 0 2 0 0  0 0 0
313614 313612 -0.220824 -0.00663331 -3.13333 0 -0.00872665 5 -68 -17845 0   -0.220704 -0.00720373 -3.1315	-0.21528 -0.054407 -3.11887	0 0 0	0 0 0 0 2 1 1 1 2 0 0  0 0 0
313816 313812 -0.280974 -0.00710931 -3.13266 0 -0.00872665 19 -56 -17847 0   -0.280852 -0.00778953 -3.13056	-0.276147 -0.0531387 -3.11729	0 0 0	0 0 0 0 2 1 1 0 2 0 0  0 0 0
314018 314012 -0.345061 -0.00765586 -3.13196 0 0 24 -50 -17856 0   -0.344939 -0.00847042 -3.12957	-0.339325 -0.0562559 -3.11521	0 0 0	0 0 0 0 2 1 1 0 2 0 0  0 0 0
314254 314252 -0.419442 -0.00830713 -3.1347 0 -0.0174533 33 -51 -17846 0   -0.415207 -0.0192771 -3.13185	-0.402537 -0.0528966 -3.10942	0 0 0	0 0 674 0 2 1 1 1 2 0 0  0 0 0
314456 314452 -0.480936 -0.00864106 -3.13819 0 -0.0261799 29 -24 -17825 0   -0.474029 -0.0274023 -3.1349	-0.463503 -0.0574286 -3.11325	0 0 0	0 0 607 0 2 1 1 0 2 0 0  0 0 0
314658 314652 -0.543772 -0.00892502 -3.13528 0 0.0261799 22 -21 -17835 0   -0.534405 -0.036387 -3.13159	-0.524945 -0.0690602 -3.11202	0 0 0	0 0 619 0 2 1 1 0 2 0 0  0 0 0
314860 314852 -0.604639 -0.00926675 -3.13714 0 -0.0349066 27 -16 -17827 0   -0.595235 -0.0415448 -3.13307	-0.595038 -0.0671618 -3.11421	0 0 0	0 0 456 0 2 1 1 0 2 0 0  0 0 0
315062 315053 -0.664968 -0.00898011 3.12708 0 -0.0959931 27 -39 -17718 0   -0.665642 -0.0648098 3.13148	-0.665642 -0.0648098 -3.13536	0 0 0	0 0 3091 0 2 1 1 1 2 0 0  0 0 0
315298 315292 -0.73763 -0.0072449 3.11131 0 -0.0523599 19 -32 -17620 0   -0.735861 -0.0746787 3.11603	-0.735811 -0.0749089 3.1315	0 0 0	0 0 2940 0 2 1 1 0 2 0 0  0 0 0
315533 315532 -0.809805 -0.00430478 3.09438 0 -0.0523599 31 2 -17529 0   -0.795663 -0.0720857 3.09941	-0.795663 -0.0720857 3.11449	0 0 0	0 0 3236 0 2 1 1 0 2 0 0  0 0 0
315735 315733 -0.870132 -0.000975227 3.07856 0 -0.0872665 37 18 -17440 0   -0.848279 -0.06268 3.08389	-0.848279 -0.06268 3.09916	0 0 0	0 0 3320 0 2 1 1 0 2 0 0  0 0 0
315937 315932 -0.93004 0.0033208 3.06247 0 -0.0785398 35 40 -17346 0   -0.899752 -0.0675027 3.0681	-0.899753 -0.0675027 3.08271	0 0 0	0 0 3865 0 2 1 1 0 2 0 0  0 0 0
316139 316132 -0.989876 0.00852223 3.04851 0 -0.0610865 39 27 -17268 0   -0.963128 -0.0637117 3.05448	-0.963128 -0.0637117 3.07132	0 0 0	0 0 3865 0 2 1 1 0 2 0 0  0 0 0
316341 316332 -1.051 0.0144135 3.04374 0 -0.00872665 46 -7 -17242 0   -1.04338 -0.0578734 3.05006	-1.04338 -0.0578734 3.06708	0 0 0	0 0 3982 0 2 1 1 0 2 0 0  0 0 0
316543 316532 -1.11149 0.0203426 3.04322 0 -0.00872665 51 -51 -17238 0   -1.12392 -0.0477634 3.04986	-1.12392 -0.0477634 3.06569	0 0 0	0 0 3801 0 2 1 1 0 2 0 0  0 0 0
316745 316732 -1.17402 0.026514 3.04357 0 0.0174533 44 -52 -17240 0   -1.18822 -0.0415415 3.05052	-1.18822 -0.0415415 3.06592	0 0 0	0 0 3656 0 2 1 1 0 2 0 0  0 0 0
316981 316972 -1.24912 0.0338516 3.04546 0 0 50 -30 -17247 0   -1.25036 -0.0333385 3.05269	-1.25036 -0.0333385 3.06625	0 0 0	0 0 3987 0 2 1 1 0 2 0 0  0 0 0
317183 317172 -1.30909 0.0395917 3.04808 0 0.0349066 55 -16 -17266 0   -1.30448 -0.0294636 3.05565	-1.30448 -0.0294635 3.07246	0 0 0	0 0 3942 0 2 1 1 0 2 0 0  0 0 0
317385 317370 -1.3691 0.0448259 3.05998 0 0.0785398 57 -27 -17344 0   -1.36881 -0.0273953 3.0679	-1.36881 -0.0273953 3.08545	0 0 0	0 0 3947 0 2 1 1 0 2 0 0  0 0 0
317621 317612 -1.44106 0.0499753 3.07894 0 0.0872665 47 -54 -17445 0   -1.45948 -0.0288589 3.08722	-1.45948 -0.0288589 3.10457	0 0 0	0 0 3869 0 2 1 1 0 2 0 0  0 0 0
317823 317812 -1.5037 0.053676 3.08097 0 -0.0523599 51 -58 -17455 0   -1.52493 -0.0262465 3.0896	-1.52493 -0.0262465 3.10679	0 0 0	0 0 4065 0 2 1 1 0 2 0 0  0 0 0
318025 318012 -1.56596 0.0577019 3.07478 0 0 42 -71 -17411 0   -1.59816 -0.0380273 3.08372	-1.59816 -0.0380273 3.09934	0 0 0	0 0 3998 0 2 1 1 0 2 0 0  0 0 0
318227 318212 -1.62696 0.0616721 3.07847 0 -0.00872665 25 -84 -17437 0   -1.66691 -0.0465721 3.08782	-1.66691 -0.0465721 3.10774	0 0 0	0 0 3374 0 2 1 1 1 2 0 0  0 0 0
318429 318412 -1.68932 0.065547 3.08124 0 0.0261799 36 -93 -17450 0   -1.73897 -0.0364137 3.09094	-1.73897 -0.0364137 3.10848	0 0 0	0 0 3820 0 2 1 1 0 2 0 0  0 0 0
318631 318612 -1.7507 0.0693317 3.0783 0 -0.0261799 57 -74 -17436 0   -1.79727 -0.0264079 3.08836	-1.79727 -0.0264079 3.10592	0 0 0	0 0 3768 0 2 1 1 0 2 0 0  0 0 0
318833 318832 -1.81957 0.0738163 3.07586 0 -0.0174533 58 -71 -17421 0   -1.86172 -0.020254 3.08623	-1.86172 -0.020254 3.1018	0 0 0	0 0 3257 0 2 1 1 0 2 0 0  0 0 0
319035 319032 -1.87959 0.0778249 3.07615 0 0.0174533 61 -83 -17418 0   -1.91894 -0.0151936 3.08676	-1.91894 -0.0151936 3.09846	0 0 0	0 0 4355 0 2 1 1 1 2 0 0  0 0 0
319270 319252 -1.9104 0.0798298 3.07813 0 -0.0261799 55 -54 -17428 0   -1.94512 -0.0136711 3.08898	-1.94512 -0.0136711 3.10086	0 0 0	0 0 4161 0 2 1 1 0 2 0 0  0 0 0
319472 319472 -1.94202 0.0819128 3.07513 0 -0.00872665 60 -45 -17412 0   -1.9727 -0.00898819 3.08615	-1.9727 -0.00898821 3.09466	0 0 0	0 0 4256 0 2 1 1 0 2 0 0  0 0 0
319674 319672 -1.96614 0.0834361 3.0852 0 0.0872665 56 -34 -17472 0   -1.98833 -0.0103753 3.0964	-1.98833 -0.0103753 3.10553	0 0 0	0 0 4062 0 2 1 1 0 2 0 0  0 0 0
319876 319872 -1.99189 0.0846881 3.10006 0 0.0698132 56 -22 -17554 0   -2.01178 -0.0103216 3.11142	-2.01178 -0.0103216 3.11877	0 0 0	0 0 3377 0 2 1 1 0 2 0 0  0 0 0
320078 320072 -2.01729 0.0855941 3.11178 0 0.0698132 55 -27 -17628 0   -2.04258 -0.00669649 3.12331	-2.04258 -0.00669648 3.13186	0 0 0	0 0 4616 0 2 1 1 0 2 0 0  0 0 0
320280 320272 -2.04101 0.0861769 3.11899 0 0 48 -30 -17665 0   -2.0659 -0.00908694 3.13069	-2.0659 -0.00908694 3.13904	0 0 0	0 0 4643 0 2 1 1 0 2 0 0  0 0 0
320516 320512 -2.06946 0.0868589 3.11687 0 0.00872665 47 -34 -17652 0   -2.09297 -0.0100804 3.12871	-2.09297 -0.0100804 3.13557	0 0 0	0 0 4351 0 2 1 1 0 2 0 0  0 0 0
320718 320712 -2.09318 0.0874519 3.11652 0 0 46 -44 -17651 0   -2.12554 -0.0101856 3.12852	-2.12554 -0.0101856 3.13658	0 0 0	0 0 4417 0 2 1 1 0 2 0 0  0 0 0
320920 320912 -2.11698 0.088043 3.11585 0 -0.00872665 41 -33 -17647 0   -2.14458 -0.0143789 3.12799	-2.14458 -0.0143789 3.13487	0 0 0	0 0 4690 0 2 1 1 0 2 0 0  0 0 0
321122 321114 -2.14078 0.088637 3.1167 0 -0.0174533 43 -25 -17647 0   -2.16576 -0.0128013 3.12895	-2.16576 -0.0128013 3.13474	0 0 0	0 0 4501 0 2 1 1 0 2 0 0  0 0 0
321358 321352 -2.16879 0.089344 3.11635 0 0 45 -14 -17644 0   -2.1886 -0.00985363 3.12873	-2.1886 -0.00985363 3.13495	0 0 0	0 0 4667 0 2 1 1 0 2 0 0  0 0 0
321560 321552 -2.19268 0.0899723 3.11562 0 0 40 -1 -17634 0   -2.20833 -0.0161626 3.12814	-2.20833 -0.0161626 3.13471	0 0 0	0 0 4306 0 2 1 1 0 2 0 0  0 0 0
321762 321752 -2.21577 0.0906182 3.11303 0 0 37 -7 -17628 0   -2.23453 -0.0196362 3.1257	-2.23453 -0.0196362 3.13351	0 0 0	0 0 4372 0 2 1 1 0 2 0 0  0 0 0
321964 321952 -2.23939 0.0912788 3.1139 0 0 30 -10 -17629 0   -2.2578 -0.0206517 3.12671	-2.2578 -0.0206517 3.13346	0 0 0	0 0 4254 0 2 1 1 0 2 0 0  0 0 0
322166 322152 -2.24073 0.0913982 -3.05248 0 1.29155 40 -46 17663 1   -2.26844 -0.0429258 -3.03967	-2.26844 -0.0429258 -3.01747	0 0 0	0 0 3565 0 2 1 0 0 2 0 0  0 0 0
322368 322352 -2.2402 0.0914635 -2.73254 0 1.50098 34 -68 15784 1   -2.2643 -0.0463158 -2.71973	-2.26429 -0.0463264 -2.68865	0 0 0	0 0 2991 0 2 1 0 0 2 0 0  0 0 0
322570 322552 -2.24005 0.0915593 -2.46941 0 1.46608 35 -71 14087 1   -2.25519 -0.0541001 -2.45659	-2.25519 -0.0541 -2.41607	0 0 0	0 0 3668 0 2 1 0 0 2 0 0  0 0 0
322772 322772 -2.24 0.0916359 -2.15815 0 1.32645 38 -70 12488 1   -2.25422 -0.0533536 -2.14534	-2.24591 -0.0473331 -2.13432	0 0 0	0 0 4744 0 2 1 0 0 2 0 0  0 0 0
322974 322972 -2.24005 0.0915615 -1.88472 0 1.39626 39 -70 10910 1   -2.25225 -0.0526303 -1.87191	-2.23409 -0.0454443 -1.85624	0 0 0	0 0 4767 0 2 1 0 0 2 0 0  0 0 0
323176 323172 -2.24009 0.0909366 -1.62328 0 1.36136 36 -59 9325 1   -2.22456 -0.0409843 -1.61047	-2.22456 -0.0409843 -1.57567	0 0 0	0 0 5093 0 2 1 0 0 2 0 0  0 0 0
323378 323372 -2.23827 0.0660635 -1.42872 0 1.03847 35 -50 8316 1   -2.21647 -0.0482102 -1.41591	-2.21647 -0.0482102 -1.3949	0 0 0	0 0 5546 0 2 1 0 0 2 0 0  0 0 0
323580 323572 -2.22643 0.0241347 -1.176 0 1.28282 42 -14 6843 1   -2.2007 -0.0803348 -1.16319	-2.2007 -0.080335 -1.13616	0 0 0	0 0 5251 0 2 1 0 0 2 0 0  0 0 0
323782 323772 -2.20835 -0.00782188 -0.957023 0 1.06465 52 1 5588 1   -2.19806 -0.0977066 -0.944213	-2.19806 -0.0977065 -0.919631	0 0 0	0 0 5347 0 2 1 0 0 2 0 0  0 0 0
323984 323972 -2.18219 -0.0366641 -0.731701 0 1.14319 43 24 4281 1   -2.18231 -0.113614 -0.718891	-2.18231 -0.113614 -0.68764	0 0 0	0 0 5054 0 2 1 0 0 2 0 0  0 0 0
324186 324172 -2.1507 -0.058495 -0.504662 0 1.12574 35 16 2982 1   -2.14603 -0.132484 -0.491851	-2.14603 -0.132484 -0.45675	0 0 0	0 0 5284 0 2 1 0 0 2 0 0  0 0 0
324388 324372 -2.11477 -0.0728193 -0.27585 0 1.15192 26 13 1661 1   -2.10587 -0.140415 -0.263039	-2.10587 -0.140415 -0.223796	0 0 0	0 0 5506 0 2 1 0 0 2 0 0  0 0 0
324590 324572 -2.08457 -0.0781072 -0.0678324 0 0.680678 11 5 426 1   -2.0745 -0.144061 -0.0550216	-2.0745 -0.144061 -0.0323899	0 0 0	0 0 4625 0 2 1 0 0 2 0 0  0 0 0
324792 324792 -2.03186 -0.0813761 -0.0690259 0 -0.1309 -3 70 517 0   -2.03351 -0.14411 -0.0560404	-2.03351 -0.14411 -0.0491713	0 0 0	0 0 4939 0 2 1 1 0 2 0 0  0 0 0
324994 324992 -1.96356 -0.086234 -0.0641056 0 0.148353 -16 43 465 0   -1.95061 -0.136019 -0.050781	-1.95061 -0.136019 -0.0373287	0 0 0	0 0 5472 0 2 1 1 0 2 0 0  0 0 0
325196 325192 -1.90482 -0.0891546 -0.0404872 0 0.0610865 -10 40 338 0   -1.89553 -0.138953 -0.0269138	-1.89553 -0.138953 -0.016956	0 0 0	0 0 5182 0 2 1 1 0 2 0 0  0 0 0
325398 325392 -1.84203 -0.0915166 -0.0360956 0 0 10 39 318 0   -1.83068 -0.151767 -0.0223183	-1.83068 -0.151767 -0.0140882	0 0 0	0 0 5525 0 2 1 1 0 2 0 0  0 0 0
325600 325592 -1.7797 -0.0941275 -0.0447941 0 -0.0174533 13 29 362 0   -1.7624 -0.152702 -0.0307882	-1.7624 -0.152702 -0.0214866	0 0 0	0 0 5349 0 2 1 1 0 2 0 0  0 0 0
325802 325790 -1.71709 -0.096763 -0.0400535 0 0.0349066 16 32 323 0   -1.70067 -0.146701 -0.025781	-1.70067 -0.146701 -0.0148528	0 0 0	0 0 5378 0 2 1 1 0 2 0 0  0 0 0
326004 325992 -1.65528 -0.0988791 -0.0300152 0 0.0436332 31 26 278 0   -1.63789 -0.155602 -0.0155388	-1.63789 -0.155602 -0.00711213	0 0 0	0 0 5411 0 2 1 1 0 2 0 0  0 0 0
326206 326192 -1.59291 -0.10066 -0.029756 0 -0.0261799 38 28 277 0   -1.57561 -0.160156 -0.0150783	-1.57561 -0.160156 -0.00670144	0 0 0	0 0 5756 0 2 1 1 0 2 0 0  0 0 0
326408 326392 -1.52984 -0.102611 -0.029987 0 0 43 30 282 0   -1.51118 -0.16259 -0.0151283	-1.51118 -0.16259 -0.00754955	0 0 0	0 0 5899 0 2 1 1 0 2 0 0  0 0 0
326610 326592 -1.46819 -0.10432 -0.0228029 0 0.0872665 59 50 220 0   -1.4493 -0.169553 -0.00773627	-1.4493 -0.169553 0.00103375	0 0 0	0 0 6152 0 2 1 1 0 2 0 0  0 0 0
326812 326812 -1.39946 -0.105511 -0.0163734 0 -0.0349066 66 41 210 0   -1.37916 -0.172332 -0.00121902	-1.37916 -0.172332 0.00250488	0 0 0	0 0 6117 0 2 1 1 0 2 0 0  0 0 0
