784138 784134 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00378499	0.0157617 0.0131441 0.00346598	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
784340 784334 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00377786	0.0145197 0.0137985 0.00309974	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
784576 784573 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00377374	0.0142861 0.0149805 0.00339342	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
784778 784774 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00376948	0.0147676 0.0139621 0.00338528	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
784980 784974 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00376769	0.0166989 0.0139059 0.0036105	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
785182 785174 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00376046	0.0159846 0.0142279 0.00313933	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
785383 785373 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.0037552	0.0156276 0.0144714 0.00331421	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
785585 785574 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00374996	0.015508 0.0144856 0.00331959	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
785787 785774 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00374735	0.0143737 0.0144819 0.00353754	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
785989 785974 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00374116	0.0153378 0.0137969 0.00325284	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
786192 786176 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00373757	0.0150655 0.014275 0.00345937	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
786394 786394 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.0037273	0.0160771 0.0141335 0.00294631	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
786596 786593 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00372241	0.0160818 0.0144631 0.00335714	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
786798 786794 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154428 0.00121063 0.00371533	0.0159149 0.0136577 0.00319475	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
787000 786993 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154429 0.00121063 0.00370327	0.0164926 0.0144551 0.00283113	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
787202 787194 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154429 0.00121063 0.00369559	0.0155621 0.0137001 0.00314836	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
787404 787394 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154429 0.00121063 0.00368822	0.0162515 0.0151636 0.00317014	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
787606 787594 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154429 0.00121063 0.00367286	0.0163021 0.0138593 0.00260917	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
787808 787796 -0.0153132 -0.00176704 0.00360876 0 0 55 100 -262 0   -0.0154429 0.00121063 0.00366157	0.0166462 0.0141453 0.00288998	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
788010 787994 -0.0153132 -0.00176704 0.00360876 0 0 39 -3 -262 0   -0.0154429 0.00121063 0.00365032	0.0161679 0.0141192 0.00289165	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
788212 788194 -0.0153132 -0.00176704 0.00360876 0 0 38 -2 -262 0   -0.0154429 0.00121063 0.00363966	0.016566 0.0143372 0.00292975	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
788414 788397 -0.0153132 -0.00176704 0.00360876 0 0 38 -2 -262 0   -0.0154429 0.00121063 0.00363132	0.0164723 0.0141109 0.0030814	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
788649 788634 -0.0153132 -0.00176704 0.00360876 0 0 37 0 -262 0   -0.0154429 0.00121063 0.00361944	0.0159999 0.0140646 0.00284635	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
788851 788834 -0.0153132 -0.00176704 0.00360876 0 0 36 1 -262 0   -0.015443 0.00121063 0.00360472	0.0158082 0.0139675 0.00265655	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
789053 789034 -0.0153132 -0.00176704 0.00360876 0 0 36 2 -262 0   -0.015443 0.00121063 0.00358964	0.0160429 0.0136155 0.00262852	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
789255 789254 -0.0153132 -0.00176704 0.00360876 0 0 35 5 -262 0   -0.015443 0.00121063 0.00357661	0.0165882 0.0129809 0.00275407	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
789457 789454 -0.0155817 -0.00176989 0.0171199 0 0 33 4 -283 0   -0.0157115 0.00120778 0.0170096	0.0155931 0.0157169 0.0121214	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
789693 789674 -0.0153192 -0.00171859 0.28705 0 1.6057 19 6 -2163 1   -0.015449 0.00125906 0.28694	0.00309678 0.0186972 0.342124	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
789895 789894 -0.014899 -0.0015643 0.597429 0 1.28282 7 2 -3733 1   -0.0150287 0.0014133 0.597319	-0.00191621 0.0133635 0.614874	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
790097 790094 -0.0148321 -0.00150395 0.877149 0 1.41372 -2 -3 -5336 1   -0.0149619 0.00147362 0.877039	-0.00660925 0.0054456 0.895494	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
790299 790294 -0.0148365 -0.00150158 1.15189 0 1.37881 -8 -25 -6907 1   -0.0149662 0.00147599 1.15178	-0.013326 0.00815199 1.17134	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
790501 790494 -0.0148884 -0.00157916 1.4132 0 1.31772 -15 -55 -8487 1   -0.0150182 0.00139841 1.41309	-0.0163856 0.000976401 1.45204	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
790703 790694 -0.0149002 -0.00166868 1.68244 0 1.43117 -13 -77 -10209 1   -0.01503 0.00130889 1.68233	-0.0264111 -0.00214714 1.72954	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
790905 790894 -0.0148785 -0.00166269 1.96204 0 1.35263 -6 -94 -11796 1   -0.0150083 0.00131489 1.96193	-0.0294399 -0.00505404 2.01087	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
791107 791094 -0.0148699 -0.00165786 2.23938 0 1.42244 11 -104 -13393 1   -0.0149997 0.0013197 2.23926	-0.0334543 -0.0063237 2.2936	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
791511 791494 -0.0151826 0.000980728 2.84813 0 1.309 50 -100 -16536 0   -0.0153942 0.00395361 2.84802	-0.0153942 0.00395361 2.84802	0 0 0	0 404 0 9.81171e+34 3 0 0 0 4 0 0  0 0 0
791713 791694 -0.0218787 0.00144154 3.11918 0 1.28282 56 -84 17945 1   -0.0220903 0.00441516 3.11906	-0.00900516 -0.0241564 -3.13654	0 0 0	316 0 0 17.11 2 1 0 0 4 0 0  0 0 0
792016 792014 -0.106362 -0.00263004 -3.10229 0 -0.200713 46 -94 17798 1   -0.106574 0.000352915 -3.1024	-0.0838191 -0.0280477 -3.10978	0 0 0	0 0 0 0 2 1 0 0 4 0 0  0 0 0
792218 792214 -0.167569 -0.00411048 -3.12625 0 -0.0349066 46 -93 17919 0   -0.167781 -0.00112077 -3.12645	-0.144961 -0.0306984 -3.13043	0 0 0	0 0 0 0 2 1 1 1 4 0 0  0 0 0
792420 792414 -0.22861 -0.00495288 -3.13134 0 -0.0436332 52 -59 17960 0   -0.228822 -0.00195144 -3.1317	-0.189097 -0.0244288 -3.13962	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
792622 792614 -0.290639 -0.00540445 -3.13504 0 0 40 -51 17977 0   -0.290852 -0.002381 -3.1355	-0.240738 -0.0308658 -3.14097	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
792824 792814 -0.353653 -0.00588493 -3.13277 0 0.0261799 26 -43 17963 0   -0.352853 -0.00327354 -3.13332	-0.301193 -0.0462594 -3.13731	0 0 0	0 0 0 0 2 1 1 1 4 0 0  0 0 0
793026 793014 -0.415861 -0.00647984 -3.13294 0 -0.0261799 34 -43 17969 0   -0.415061 -0.0038343 -3.1336	-0.367356 -0.0436747 -3.13886	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
793228 793214 -0.478786 -0.00681052 -3.13992 0 -0.0436332 37 -49 -17988 0   -0.477986 -0.00412367 -3.14069	-0.427601 -0.0403557 3.1372	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
793430 793414 -0.540549 -0.00678079 3.14064 0 0.00872665 30 -26 -17980 0   -0.540654 -0.0120099 3.13978	-0.493041 -0.0385249 3.13475	0 0 0	0 0 0 0 2 1 1 1 4 0 0  0 0 0
793632 793614 -0.603297 -0.00681264 -3.13992 0 0 23 -38 -17994 0   -0.603401 -0.0119873 -3.14089	-0.560497 -0.0410378 3.13746	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
793834 793834 -0.672041 -0.0070324 -3.13818 0 -0.00872665 29 -27 17998 0   -0.672146 -0.0121406 -3.13928	-0.614309 -0.0361678 3.13743	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
794036 794034 -0.733266 -0.00690385 3.13439 0 -0.0785398 29 -37 -17936 0   -0.733371 -0.0119447 3.13318	-0.676814 -0.0313153 3.12783	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
794272 794254 -0.801826 -0.0060207 3.13017 0 0.0436332 34 -30 -17929 0   -0.799999 -0.010763 3.12898	-0.733624 -0.0328993 3.12993	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
794474 794474 -0.871017 -0.00551301 3.13628 0 0.0174533 48 -18 -17955 0   -0.869189 -0.0101729 3.13506	-0.789687 -0.0261343 3.13337	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
794676 794674 -0.932508 -0.00491016 3.12843 0 -0.0261799 50 -20 -17909 0   -0.930679 -0.00949483 3.12713	-0.850572 -0.018588 3.1237	0 0 0	0 0 0 0 2 1 1 1 4 0 0  0 0 0
794878 794874 -0.994891 -0.00402106 3.12741 0 0.0349066 46 -28 -17915 0   -0.993061 -0.00852498 3.12611	-0.913464 -0.0303836 3.12602	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
795080 795074 -1.05719 -0.00332132 3.13157 0 0.0174533 46 -51 -17934 0   -1.05536 -0.00774449 3.13027	-0.985776 -0.0271647 3.13015	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
795282 795274 -1.1193 -0.00267981 3.12846 0 -0.0349066 40 -88 -17912 0   -1.11747 -0.00702231 3.12716	-1.07156 -0.0357676 3.12753	0 0 0	0 0 0 0 2 1 1 0 4 0 0  0 0 0
795484 795475 -1.18177 -0.00165785 3.12284 0 -0.00872665 23 -95 -17882 0   -1.15856 -0.0294218 3.12154	-1.15454 -0.0368079 3.12117	0 0 0	0 0 2072 0 2 1 1 0 4 0 0  0 0 0
795686 795674 -1.24326 -0.000609198 3.12616 0 0 13 -89 -17903 0   -1.2164 -0.0423482 3.12482	-1.2153 -0.046602 3.12296	0 0 0	0 0 2303 0 2 1 1 0 4 0 0  0 0 0
795888 795874 -1.30591 0.000277961 3.1286 0 0 20 -84 -17913 0   -1.27697 -0.0380175 3.12726	-1.27609 -0.0365913 3.12705	0 0 0	0 0 2106 0 2 1 1 0 4 0 0  0 0 0
796090 796074 -1.36704 0.0014297 3.11551 0 -0.10472 27 -75 -17823 0   -1.33535 -0.0343858 3.11411	-1.3338 -0.033037 3.11124	0 0 0	0 0 1920 0 2 1 1 0 4 0 0  0 0 0
796292 796274 -1.4276 0.00363485 3.09893 0 -0.0349066 20 -68 -17738 0   -1.39773 -0.0335847 3.0975	-1.39898 -0.0345925 3.09592	0 0 0	0 0 1789 0 2 1 1 0 4 0 0  0 0 0
796494 796494 -1.49483 0.00691929 3.08779 0 -0.0698132 21 -47 -17676 0   -1.45369 -0.0325458 3.08632	-1.44713 -0.0339094 3.08434	0 0 0	0 0 1896 0 2 1 1 0 4 0 0  0 0 0
796696 796694 -1.55631 0.0103632 3.0841 0 -0.00872665 27 -41 -17659 0   -1.50714 -0.0254815 3.08259	-1.50301 -0.023663 3.08096	0 0 0	0 0 1980 0 2 1 1 1 4 0 0  0 0 0
796898 796894 -1.61878 0.0140227 3.08151 0 -0.0174533 30 -30 -17649 0   -1.56525 -0.019492 3.08	-1.56364 -0.0186636 3.07988	0 0 0	0 0 2189 0 2 1 1 0 4 0 0  0 0 0
797100 797094 -1.68097 0.0176883 3.08392 0 0.0349066 37 -57 -17662 0   -1.63558 -0.0116306 3.08239	-1.63803 -0.0103938 3.08117	0 0 0	0 0 2305 0 2 1 1 0 4 0 0  0 0 0
797302 797294 -1.74335 0.021156 3.08706 0 -0.00872665 45 -45 -17682 0   -1.69434 -0.00684179 3.08552	-1.69262 -0.00625887 3.08511	0 0 0	0 0 2033 0 2 1 1 0 4 0 0  0 0 0
797504 797495 -1.80422 0.0244787 3.08549 0 -0.00872665 57 -39 -17665 0   -1.72277 0.00416487 3.08386	-1.72277 0.00416486 3.07916	0 0 0	0 0 5232 0 2 1 1 0 4 0 0  0 0 0
797706 797694 -1.83282 0.0259731 3.09614 0 0.0523599 56 -37 -17738 0   -1.75687 0.00279099 3.09441	-1.75687 0.00279098 3.08962	0 0 0	0 0 4340 0 2 1 1 0 4 0 0  0 0 0
797941 797934 -1.86154 0.0269748 3.11543 0 0.0785398 63 -16 -17843 0   -1.78572 0.00541267 3.11359	-1.78572 0.00541267 3.10846	0 0 0	0 0 4276 0 2 1 1 0 4 0 0  0 0 0
798143 798134 -1.88624 0.0274101 3.12965 0 0.0436332 62 -32 -17933 0   -1.81859 0.00614737 3.12772	-1.81859 0.00614737 3.12315	0 0 0	0 0 4632 0 2 1 1 0 4 0 0  0 0 0
798345 798334 -1.91085 0.0275594 3.13872 0 0 62 -34 -17975 0   -1.84531 0.0054573 3.13674	-1.84531 0.0054573 3.134	0 0 0	0 0 4900 0 2 1 1 1 4 0 0  0 0 0
798581 798574 -1.93914 0.0276498 3.13872 0 -0.00872665 62 -31 -17976 0   -1.8752 0.00513196 3.13668	-1.8752 0.00513196 3.13403	0 0 0	0 0 4711 0 2 1 1 0 4 0 0  0 0 0
798783 798774 -1.96286 0.0277208 3.13922 0 0.00872665 61 -33 -17974 0   -1.90174 0.00806393 3.1371	-1.90174 0.00806393 3.133	0 0 0	0 0 4554 0 2 1 1 0 4 0 0  0 0 0
798985 798974 -1.98667 0.0278135 3.1368 0 -0.00872665 67 -28 -17964 0   -1.92227 0.00759201 3.13459	-1.92227 0.00759201 3.13003	0 0 0	0 0 4812 0 2 1 1 0 4 0 0  0 0 0
799187 799174 -2.01057 0.0279402 3.13523 0 -0.00872665 70 -40 -17953 0   -1.94599 0.0151728 3.13292	-1.94599 0.0151728 3.12812	0 0 0	0 0 5743 0 2 1 1 0 4 0 0  0 0 0
799389 799374 -2.03447 0.0281123 3.13349 0 0 64 -37 -17943 0   -1.96536 0.0104722 3.13108	-1.96536 0.0104722 3.12631	0 0 0	0 0 6002 0 2 1 1 0 4 0 0  0 0 0
799591 799574 -2.05792 0.0283104 3.13279 0 0 57 -42 -17940 0   -1.99168 0.00530915 3.1303	-1.99168 0.00530915 3.12638	0 0 0	0 0 5813 0 2 1 1 0 4 0 0  0 0 0
799793 799774 -2.08182 0.0285155 3.13331 0 -0.00872665 52 -44 -17944 0   -2.01592 0.00143977 3.13075	-2.01592 0.00143977 3.12725	0 0 0	0 0 5524 0 2 1 1 0 4 0 0  0 0 0
799995 799994 -2.10804 0.0287185 3.13334 0 0 48 -35 -17950 0   -2.03453 0.000914638 3.13072	-2.03453 0.000914631 3.1279	0 0 0	0 0 5791 0 2 1 1 0 4 0 0  0 0 0
800197 800194 -2.13149 0.0288676 3.13625 0 0 50 -41 -17958 0   -2.06166 0.000967298 3.13355	-2.06166 0.000967299 3.12954	0 0 0	0 0 5743 0 2 1 1 0 4 0 0  0 0 0
800399 800394 -2.15557 0.0289821 3.13733 0 0 56 -34 -17967 0   -2.08252 0.00592954 3.13456	-2.08252 0.00592954 3.13134	0 0 0	0 0 5398 0 2 1 1 0 4 0 0  0 0 0
800601 800594 -2.17902 0.0290892 3.13596 0 0 54 -35 -17962 0   -2.10639 0.00654498 3.13314	-2.10639 0.00654498 3.13061	0 0 0	0 0 5828 0 2 1 1 0 4 0 0  0 0 0
800803 800794 -2.20113 0.0293432 3.12284 0 -0.0785398 53 -24 -17870 0   -2.12101 0.00498004 3.11996	-2.12101 0.00498004 3.11648	0 0 0	0 0 5960 0 2 1 1 0 4 0 0  0 0 0
801005 800994 -2.21975 0.0297342 3.12337 0 0.0523599 55 -26 -17893 0   -2.14301 0.00821496 3.1204	-2.14301 0.00821495 3.11632	0 0 0	0 0 5476 0 2 1 1 0 4 0 0  0 0 0
801207 801194 -2.21895 0.0298626 -2.99297 0 1.7017 45 -29 16898 1   -2.13327 0.00202417 -2.99593	-2.12835 -0.00144747 -2.98119	0 0 0	0 0 1936 0 2 1 0 0 4 0 0  0 0 0
801409 801394 -2.2186 0.0299517 -2.67479 0 1.39626 30 -39 15103 1   -2.12612 -0.00666484 -2.67776	-2.12476 -0.00841594 -2.65701	0 0 0	0 0 2501 0 2 1 0 0 4 0 0  0 0 0
801645 801634 -2.2184 0.0301278 -2.35662 0 1.37881 22 -51 13263 1   -2.11812 -0.0132536 -2.35959	-2.1164 -0.0147481 -2.34589	0 0 0	0 0 2457 0 2 1 0 0 4 0 0  0 0 0
801847 801834 -2.2184 0.0301311 -2.07911 0 1.39626 21 -55 11667 1   -2.11681 -0.0139271 -2.08208	-2.10496 -0.0200179 -2.06115	0 0 0	0 0 2975 0 2 1 0 0 4 0 0  0 0 0
802049 802034 -2.21841 0.030136 -1.80143 0 1.38754 23 -53 10071 1   -2.11509 -0.0133577 -1.8044	-2.09951 -0.00827739 -1.78222	0 0 0	0 0 3147 0 2 1 0 0 4 0 0  0 0 0
802251 802234 -2.21854 0.0227125 -1.53788 0 0.951204 -22 -7 8667 1   -2.11376 -0.000681077 -1.54085	-2.11376 -0.000681089 -1.52622	0 0 0	0 0 4706 0 2 1 0 0 4 0 0  0 0 0
802453 802434 -2.21482 -0.00447637 -1.3637 0 1.13446 -27 -14 7593 1   -2.09551 -0.0198196 -1.36667	-2.09551 -0.0198196 -1.33769	0 0 0	0 0 3459 0 2 1 0 0 4 0 0  0 0 0
802688 802674 -2.19773 -0.0500985 -1.08445 0 1.09956 -27 -50 6005 1   -2.08266 -0.0594348 -1.08742	-2.08266 -0.0594347 -1.06309	0 0 0	0 0 3792 0 2 1 0 0 4 0 0  0 0 0
802924 802914 -2.17032 -0.0873153 -0.813399 0 1.19555 -7 -44 4429 1   -2.05705 -0.0834992 -0.816367	-2.05705 -0.0834991 -0.792598	0 0 0	0 0 3198 0 2 1 0 0 4 0 0  0 0 0
803126 803114 -2.14056 -0.111604 -0.585284 0 1.12574 -8 -55 3129 1   -2.03348 -0.104635 -0.588253	-2.03348 -0.104634 -0.564334	0 0 0	0 0 3351 0 2 1 0 0 4 0 0  0 0 0
803328 803314 -2.10545 -0.128862 -0.353854 0 1.1781 2 -67 1793 1   -1.99896 -0.115441 -0.356822	-1.99896 -0.115441 -0.329948	0 0 0	0 0 3442 0 2 1 0 0 4 0 0  0 0 0
803530 803514 -2.06813 -0.137527 -0.129404 0 1.13446 7 -76 513 1   -1.96021 -0.117187 -0.132373	-1.96021 -0.117187 -0.101893	0 0 0	0 0 4626 0 2 1 0 0 4 0 0  0 0 0
803732 803714 -2.04713 -0.138468 -0.00513678 0 -0.0436332 11 -79 -16 1   -1.94589 -0.118272 -0.00810517	-1.94589 -0.118272 -0.0129714	0 0 0	0 0 5897 0 2 1 0 0 4 0 0  0 0 0
803934 803934 -1.97536 -0.140065 -0.0330338 0 -0.10472 5 -84 143 1   -1.8652 -0.120167 -0.0360022	-1.8652 -0.120167 -0.0401258	0 0 0	0 0 6325 0 2 1 0 0 4 0 0  0 0 0
804136 804134 -1.91239 -0.142503 -0.0385008 0 0.0523599 -3 -109 156 0   -1.78847 -0.118664 -0.0414336	-1.78847 -0.118664 -0.0400594	0 0 0	0 0 6312 0 2 1 1 0 4 0 0  0 0 0
804338 804334 -1.85066 -0.144541 -0.0299205 0 0.0261799 -5 -101 112 0   -1.7294 -0.114829 -0.0328839	-1.7294 -0.114829 -0.0340795	0 0 0	0 0 6612 0 2 1 1 0 4 0 0  0 0 0
804540 804534 -1.7883 -0.146339 -0.0275052 0 0.0261799 9 -88 102 0   -1.67305 -0.122316 -0.0305125	-1.67305 -0.122316 -0.0322395	0 0 0	0 0 6670 0 2 1 1 0 4 0 0  0 0 0
804742 804734 -1.72647 -0.14812 -0.0297459 0 -0.0174533 22 -102 113 0   -1.61141 -0.130659 -0.0328013	-1.61141 -0.130659 -0.0347165	0 0 0	0 0 6906 0 2 1 1 0 4 0 0  0 0 0
