1608797550635443,0,0,0,0,0,-73,10,6,0,0,0,11,-19,1001,14991
1608797550648446,0,0,0,0,0,-73,11,6,0,0,0,11,-19,1001,15004
1608797550661451,0,0,0,0,0,-73,11,6,0,0,0,11,-19,1001,15017
1608797550674400,0,0,0,0,0,-73,10,6,0,0,0,8,-19,1002,15030
1608797550687353,0,0,0,0,0,-73,10,6,0,0,0,8,-19,1002,15043
1608797550700429,0,0,0,0,0,-73,10,6,0,0,0,8,-19,1002,15056
1608797550713354,0,0,0,0,0,-73,10,6,0,0,0,8,-19,1002,15069
1608797550726394,0,0,0,0,0,-73,10,6,0,0,0,7,-18,1005,15082
1608797550739403,0,0,0,0,0,-73,11,6,0,0,0,7,-18,1005,15095
1608797550752569,0,0,0,0,0,-74,10,6,0,0,0,8,-20,1000,15108
1608797550765486,0,0,0,0,0,-74,11,6,0,0,0,10,-22,1003,15121
1608797550778423,0,0,0,0,0,-74,11,6,0,0,0,10,-22,1003,15134
1608797550791432,0,0,0,0,0,-74,11,6,0,0,0,10,-19,1003,15147
1608797550804485,0,0,0,0,0,-74,11,6,0,0,0,10,-19,1003,15160
1608797550817341,0,0,0,0,0,-74,11,6,0,0,0,9,-19,1000,15173
1608797550830501,0,0,0,0,0,-74,11,6,0,0,0,10,-19,1001,15186
1608797550844359,0,0,0,0,0,-74,11,6,0,0,0,8,-18,1000,15200
1608797550857380,0,0,0,0,0,-74,11,6,0,0,0,9,-20,1001,15213
1608797550870358,0,0,0,0,0,-74,11,6,0,0,0,7,-19,1004,15226
1608797550883340,0,0,0,0,0,-74,10,6,0,0,0,8,-19,1002,15239
1608797550896357,0,0,0,0,0,-74,10,6,0,0,0,8,-19,1002,15252
1608797550909344,0,0,0,0,0,-74,11,6,0,0,0,8,-19,1002,15265
1608797550922357,0,0,0,0,0,-74,11,6,0,0,0,8,-19,1002,15278
1608797550935478,0,0,0,0,0,-74,10,6,0,0,0,8,-19,1002,15291
1608797550948331,0,0,0,0,0,-74,11,6,0,0,0,7,-20,1001,15304
1608797550961427,0,0,0,0,0,-74,11,6,0,0,0,7,-20,1001,15317
1608797550974362,0,0,0,0,0,-73,11,6,0,0,0,7,-20,1001,15330
1608797550987402,0,0,0,0,0,-74,11,6,0,0,0,9,-18,1003,15343
1608797551000344,0,0,0,0,0,-74,11,6,0,0,0,9,-18,1002,15356
1608797551013475,0,0,0,0,0,-74,11,6,0,0,0,9,-19,1003,15369
1608797551026474,0,0,0,0,0,-74,11,6,0,0,0,10,-19,1001,15382
1608797551039489,0,0,0,0,0,-74,10,6,0,0,0,10,-19,1001,15395
1608797551052539,0,0,0,0,0,-74,11,7,0,0,0,10,-19,1001,15408
1608797551065422,0,0,0,0,0,-74,11,7,0,0,0,9,-18,1002,15421
1608797551078458,0,0,0,0,0,-74,11,7,0,0,0,8,-19,1003,15434
1608797551091430,0,0,0,0,0,-74,11,7,0,0,0,8,-17,1002,15447
1608797551104406,0,0,0,0,0,-74,11,7,0,0,0,8,-17,1002,15460
1608797551117448,0,0,0,0,0,-74,11,7,0,0,0,9,-19,1003,15473
1608797551130273,0,0,0,0,0,-74,11,7,0,0,0,9,-20,998,15486
1608797551143365,0,0,0,0,0,-74,11,7,0,0,0,9,-20,998,15499
1608797551156402,0,0,0,0,0,-74,11,7,0,0,0,7,-18,1003,15512
1608797551169464,0,0,0,0,0,-74,11,7,0,0,0,7,-19,1003,15525
1608797551182381,0,0,0,0,0,-74,11,7,0,0,0,8,-19,1001,15538
1608797551195398,0,0,0,0,0,-74,11,7,0,0,0,8,-19,1005,15551
1608797551208376,0,0,0,0,0,-75,11,7,0,0,0,8,-19,1005,15564
1608797551221403,0,0,0,0,0,-75,11,7,0,0,0,9,-18,1001,15577
1608797551234339,0,0,0,0,0,-75,10,7,0,0,0,8,-19,1003,15590
1608797551247406,0,0,0,0,0,-75,10,7,0,0,0,8,-19,1003,15603
1608797551260422,0,0,0,0,0,-75,10,7,0,0,0,7,-20,1003,15616
1608797551273450,0,0,0,0,0,-75,10,7,0,0,0,7,-19,1002,15629
1608797551286476,0,0,0,0,0,-75,10,7,0,0,0,10,-18,1001,15642
1608797551299482,0,0,0,0,0,-75,10,7,0,0,0,10,-18,1001,15655
1608797551312467,0,0,0,0,0,-75,10,7,0,0,0,9,-18,1002,15668
1608797551325337,0,0,0,0,0,-75,10,7,0,0,0,9,-18,1002,15681
1608797551338391,0,0,0,0,0,-75,10,7,0,0,0,8,-19,1003,15694
1608797551351367,0,0,0,0,0,-75,10,7,0,0,0,8,-19,1003,15707
1608797551366009,0,0,0,0,0,-75,10,7,0,0,0,8,-19,1003,15720
1608797551377378,0,0,0,0,0,-75,10,7,0,0,0,7,-20,1002,15733
1608797551390410,0,0,0,0,0,-75,10,7,0,0,0,9,-19,1001,15746
1608797551403481,0,0,0,0,0,-75,10,7,0,0,0,9,-19,1001,15759
1608797551416308,0,0,0,0,0,-75,10,7,0,0,0,9,-17,1001,15772
1608797551429374,0,0,0,0,0,-75,10,7,0,0,0,9,-17,1001,15785
1608797551442477,0,0,0,0,0,-75,10,7,0,0,0,9,-17,1001,15798
1608797551455233,0,0,0,0,0,-75,9,7,0,0,0,7,-20,1004,15811
1608797551468350,0,0,0,0,0,-75,9,7,0,0,0,7,-20,1004,15824
1608797551481374,0,0,0,0,0,-75,10,7,0,0,0,7,-19,1003,15837
1608797551494534,0,0,0,0,0,-75,10,7,0,0,0,7,-18,1000,15850
1608797551507379,0,0,0,0,0,-75,10,7,0,0,0,8,-20,1007,15863
1608797551520396,0,0,0,0,0,-75,10,7,0,0,0,8,-20,1007,15876
1608797551533364,0,0,0,0,0,-75,10,7,0,0,0,9,-19,1002,15889
1608797551546354,0,0,0,0,0,-75,10,7,0,0,0,9,-19,1002,15902
1608797551559344,0,0,0,0,0,-75,10,7,0,0,0,9,-19,1002,15915
1608797551572376,0,0,0,0,0,-75,10,8,0,0,0,8,-17,1001,15928
1608797551585604,0,0,0,0,0,-75,10,8,0,0,0,10,-19,1002,15941
1608797551598376,0,0,0,0,0,-76,10,7,0,0,0,8,-20,1003,15954
1608797551611478,0,0,0,0,0,-76,11,8,0,0,0,11,-14,1003,15967
1608797551624447,0,0,0,0,0,-76,11,8,0,0,0,10,-18,1002,15980
1608797551637512,0,0,0,0,0,-76,11,8,0,0,0,10,-18,1002,15993
1608797551651357,0,0,0,0,0,-76,11,8,0,0,0,7,-18,1004,16007
1608797551664470,0,0,0,0,0,-76,11,8,0,0,0,10,-20,1004,16020
1608797551677448,0,0,0,0,0,-76,11,8,0,0,0,10,-20,1004,16033
1608797551690447,0,0,0,0,0,-76,11,8,0,0,0,10,-20,1004,16046
1608797551703473,0,0,0,0,0,-76,11,8,0,0,0,10,-15,1003,16059
1608797551716436,0,0,0,0,0,-76,11,8,0,0,0,10,-15,1003,16072
1608797551729406,0,0,0,0,0,-76,11,8,0,0,0,9,-19,1003,16085
1608797551742374,0,0,0,0,0,-76,11,8,0,0,0,9,-19,1003,16098
1608797551755431,0,0,0,0,0,-76,11,8,0,0,0,8,-19,1001,16111
1608797551768297,0,0,0,0,0,-76,11,8,0,0,0,8,-21,1001,16124
1608797551781398,0,0,0,0,0,-76,11,8,0,0,0,9,-19,1000,16137
1608797551794295,0,0,0,0,0,-76,11,8,0,0,0,9,-19,1003,16150
1608797551807486,0,0,0,0,0,-76,11,8,0,0,0,8,-16,1001,16163
1608797551820400,0,0,0,0,0,-76,11,8,0,0,0,8,-18,1002,16176
1608797551833421,0,0,0,0,0,-76,11,8,0,0,0,8,-18,1002,16189
1608797551846361,0,0,0,0,0,-76,11,8,0,0,0,8,-21,1005,16202
1608797551859335,0,0,0,0,0,-76,11,8,0,0,0,7,-19,1001,16215
1608797551872361,0,0,0,0,0,-76,11,8,0,0,0,7,-19,1001,16228
1608797551885401,0,0,0,0,0,-76,11,8,0,0,0,7,-19,1001,16241
1608797551898351,0,0,0,0,0,-76,11,8,0,0,0,9,-17,1001,16254
1608797551911426,0,0,0,0,0,-76,11,8,0,0,0,9,-18,1002,16267
1608797551924372,0,0,0,0,0,-76,11,8,0,0,0,9,-22,1002,16280
1608797551937225,0,0,0,0,0,-76,11,8,0,0,0,8,-18,999,16293
1608797551950478,0,0,0,0,0,-76,11,8,0,0,0,10,-16,1002,16306
1608797551963451,0,0,0,0,0,-77,11,8,0,0,0,10,-16,1002,16319
1608797551976438,0,0,0,0,0,-77,11,8,0,0,0,10,-19,1004,16332
1608797551989436,0,0,0,0,0,-77,11,8,0,0,0,10,-19,1004,16345
1608797552002363,0,0,0,0,0,-77,11,8,0,0,0,8,-18,1004,16358
1608797552015399,0,0,0,0,0,-77,11,8,0,0,0,10,-16,1002,16371
1608797552028288,0,0,0,0,0,-77,11,8,0,0,0,8,-16,1002,16384
1608797552041407,0,0,0,0,0,-77,11,8,0,0,0,11,-15,1002,16397
1608797552054424,0,0,0,0,0,-77,11,8,0,0,0,10,-18,1001,16410
1608797552067488,0,0,0,0,0,-77,11,8,0,0,0,10,-18,1001,16423
1608797552081362,0,0,0,0,0,-77,11,8,0,0,0,9,-20,1002,16437
1608797552094347,0,0,0,0,0,-77,11,8,0,0,0,9,-18,1000,16450
1608797552107348,0,0,0,0,0,-77,11,8,0,0,0,9,-18,1000,16463
1608797552120370,0,0,0,0,0,-77,11,9,0,0,0,7,-17,1003,16476
1608797552133325,0,0,0,0,0,-77,11,9,0,0,0,8,-18,1001,16489
1608797552146350,0,0,0,0,0,-77,11,9,0,0,0,6,-19,1003,16502
1608797552159387,0,0,0,0,0,-77,11,9,0,0,0,8,-19,1000,16515
1608797552172299,0,0,0,0,0,-77,11,9,0,0,0,8,-19,1000,16528
1608797552185353,0,0,0,0,0,-77,11,9,0,0,0,9,-18,999,16541
1608797552198356,0,0,0,0,0,-77,11,9,0,0,0,9,-16,1001,16554
1608797552211300,0,0,0,0,0,-77,11,9,0,0,0,9,-16,1001,16567
1608797552224391,0,0,0,0,0,-77,11,9,0,0,0,5,-19,1003,16580
1608797552237261,0,0,0,0,0,-77,11,9,0,0,0,5,-19,1003,16593
1608797552250327,0,0,0,0,0,-77,11,9,0,0,0,5,-19,1003,16606
1608797552263368,0,0,0,0,0,-77,11,9,0,0,0,5,-19,1003,16619
1608797552276542,0,0,0,0,0,-78,11,9,0,0,0,11,-15,1002,16632
1608797552290249,0,0,0,0,0,-78,11,9,0,0,0,6,-17,999,16646
1608797552303494,0,0,0,0,0,-78,11,9,0,0,0,11,-12,1000,16659
1608797552317393,0,0,0,0,0,-78,11,9,0,0,0,11,-12,1000,16673
1608797552330353,0,0,0,0,0,-78,11,9,0,0,0,7,-21,1002,16686
1608797552343321,0,0,0,0,0,-78,11,9,0,0,0,7,-21,1002,16699
1608797552356410,0,0,0,0,0,-78,11,9,0,0,0,7,-21,1002,16712
1608797552369451,0,0,0,0,0,-78,11,9,0,0,0,9,-19,1003,16725
1608797552382372,0,0,0,0,0,-78,11,9,0,0,0,9,-19,1003,16738
1608797552395313,0,0,0,0,0,-78,11,9,0,0,0,9,-19,1003,16751
1608797552408520,0,0,0,0,0,-78,11,9,0,0,0,10,-17,1000,16764
1608797552422277,0,0,0,0,0,-78,11,9,0,0,0,8,-19,1003,16778
1608797552435354,0,0,0,0,0,-78,11,9,0,0,0,8,-22,1006,16791
1608797552448326,0,0,0,0,0,-78,11,9,0,0,0,8,-21,1006,16804
1608797552461212,0,0,0,0,0,-78,11,9,0,0,0,7,-16,996,16817
1608797552474369,0,0,0,0,0,-78,11,9,0,0,0,11,-21,1010,16830
1608797552487359,0,0,0,0,0,-78,11,9,0,0,0,11,-21,1010,16843
1608797552500322,0,0,0,0,0,-78,11,9,0,0,0,10,-18,1003,16856
1608797552513405,0,0,0,0,0,-78,11,9,0,0,0,10,-18,1003,16869
1608797552526217,0,0,0,0,0,-78,11,9,0,0,0,7,-16,996,16882
1608797552539211,0,0,0,0,0,-78,11,9,0,0,0,7,-16,996,16895
1608797552552392,0,0,0,0,0,-78,11,9,0,0,0,10,-19,1003,16908
1608797552565389,0,0,0,0,0,-78,11,9,0,0,0,10,-19,1003,16921
1608797552578311,0,0,0,0,0,-78,11,9,0,0,0,8,-20,1000,16934
1608797552591341,0,0,0,0,0,-78,11,9,0,0,0,6,-18,1004,16947
1608797552604287,0,0,0,0,0,-78,11,9,0,0,0,6,-18,1004,16960
1608797552617328,0,0,0,0,0,-78,11,9,0,0,0,6,-18,1004,16973
1608797552630333,0,0,0,0,0,-78,11,9,0,0,0,9,-16,1000,16986
1608797552643388,0,0,0,0,0,-78,11,9,0,0,0,9,-16,1000,16999
1608797552656287,0,0,0,0,0,-78,11,9,0,0,0,6,-20,1003,17012
1608797552669444,0,0,0,0,0,-78,11,9,0,0,0,11,-16,1004,17025
1608797552682375,0,0,0,0,0,-78,11,9,0,0,0,11,-16,1004,17038
1608797552695430,0,0,0,0,0,-78,11,9,0,0,0,10,-20,1002,17051
1608797552708415,0,0,0,0,0,-78,11,9,0,0,0,10,-20,1002,17064
1608797552721483,0,0,0,0,0,-78,11,9,0,0,0,10,-20,1004,17077
1608797552735259,0,0,0,0,0,-78,11,9,0,0,0,7,-20,1003,17091
1608797552748292,0,0,0,0,0,-78,11,9,0,0,0,8,-18,1001,17104
1608797552761299,0,0,0,0,0,-78,11,9,0,0,0,9,-19,1000,17117
1608797552774297,0,0,0,0,0,-78,11,9,0,0,0,6,-19,1003,17130
1608797552787274,0,0,0,0,0,-78,11,9,0,0,0,6,-19,1003,17143
1608797552800286,0,0,0,0,0,-78,11,9,0,0,0,8,-20,1003,17156
1608797552813267,0,0,0,0,0,-78,11,9,0,0,0,8,-20,1003,17169
1608797552826360,0,0,0,0,0,-78,11,9,0,0,0,8,-20,1003,17182
1608797552839282,0,0,0,0,0,-78,11,9,0,0,0,8,-18,1003,17195
1608797552852342,0,0,0,0,0,-78,11,9,0,0,0,8,-18,1003,17208
1608797552865311,0,0,0,0,0,-78,11,9,0,0,0,10,-19,999,17221
1608797552878255,0,0,0,0,0,-78,11,9,0,0,0,8,-19,1001,17234
1608797552891292,0,0,0,0,0,-78,11,9,0,0,0,8,-19,1001,17247
1608797552904296,0,0,0,0,0,-78,11,9,0,0,0,6,-20,1001,17260
1608797552917224,0,0,0,0,0,-78,11,9,0,0,0,8,-17,1004,17273
1608797552930339,0,0,0,0,0,-78,11,9,0,0,0,8,-17,1004,17286
1608797552943400,0,0,0,0,0,-78,11,10,0,0,0,10,-19,1004,17299
1608797552957382,0,0,0,0,0,-78,11,10,0,0,0,9,-18,1001,17313
1608797552971422,0,0,0,0,0,-78,11,10,0,0,0,11,-19,1003,17327
1608797552985472,0,0,0,0,0,-78,11,10,0,0,0,11,-19,1003,17341
1608797552999307,0,0,0,0,0,-78,11,10,0,0,0,9,-19,1005,17355
1608797553012409,0,0,0,0,0,-78,11,10,0,0,0,8,-19,1003,17368
1608797553025332,0,0,0,0,0,-78,11,10,0,0,0,8,-18,1001,17381
1608797553038371,0,0,0,0,0,-78,11,10,0,0,0,8,-18,1001,17394
1608797553051446,0,0,0,0,0,-78,11,10,0,0,0,7,-19,1004,17407
1608797553064406,0,0,0,0,0,-78,11,10,0,0,0,7,-19,1004,17420
1608797553077443,0,0,0,0,0,-78,11,10,0,0,0,7,-18,1004,17433
1608797553091348,0,0,0,0,0,-78,11,10,0,0,0,7,-19,1001,17447
1608797553104374,0,0,0,0,0,-78,11,10,0,0,0,8,-19,1002,17460
1608797553117364,0,0,0,0,0,-78,11,10,0,0,0,8,-19,1002,17473
1608797553130422,0,0,0,0,0,-78,11,10,0,0,0,8,-19,1002,17486
1608797553144311,0,0,0,0,0,-78,11,10,0,0,0,8,-18,1002,17500
1608797553157359,0,0,0,0,0,-78,11,10,0,0,0,8,-18,1001,17513
1608797553170521,0,0,0,0,0,-78,11,11,0,0,0,8,-19,1002,17526
1608797553183316,0,0,0,0,0,-78,11,11,0,0,0,8,-19,1002,17539
1608797553196379,0,0,0,0,0,-78,11,11,0,0,0,6,-18,1002,17552
1608797553210425,0,0,0,0,0,-78,11,11,0,0,0,10,-19,1002,17566
1608797553224444,0,0,0,0,0,-78,11,11,0,0,0,10,-19,1002,17580
1608797553238457,0,0,0,0,0,-78,11,11,0,0,0,10,-19,1002,17594
1608797553252382,0,0,0,0,0,-78,11,11,0,0,0,9,-20,1001,17608
1608797553265372,0,0,0,0,0,-78,11,11,0,0,0,6,-18,1002,17621
1608797553278224,0,0,0,0,0,-79,11,11,0,0,0,7,-18,999,17634
1608797553291374,0,0,0,0,0,-79,11,11,0,0,0,9,-20,1001,17647
1608797553304315,0,0,0,0,0,-79,11,11,0,0,0,8,-20,1002,17660
1608797553317332,0,0,0,0,0,-79,11,11,0,0,0,8,-20,1002,17673
1608797553330462,0,0,0,0,0,-79,11,11,0,0,0,12,-17,1002,17686
1608797553344469,0,0,0,0,0,-79,11,11,0,0,0,12,-17,1002,17700
1608797553358448,0,0,0,0,0,-79,11,11,0,0,0,12,-17,1002,17714
1608797553372276,0,0,0,0,0,-79,11,11,0,0,0,8,-20,1002,17728
1608797553385454,0,0,0,0,0,-79,11,11,0,0,0,10,-20,1001,17741
1608797553399324,0,0,0,0,0,-79,11,11,0,0,0,7,-18,1002,17755
1608797553412317,0,0,0,0,0,-79,11,11,0,0,0,8,-20,1001,17768
1608797553425356,0,0,0,0,0,-79,11,11,0,0,0,8,-20,1001,17781
1608797553438517,0,0,0,0,0,-79,11,11,0,0,0,11,-20,1002,17794
1608797553452420,0,0,0,0,0,-79,11,11,0,0,0,9,-18,1001,17808
1608797553465456,0,0,0,0,0,-79,11,11,0,0,0,10,-17,1003,17821
1608797553479340,0,0,0,0,0,-79,11,11,0,0,0,8,-20,1001,17835
1608797553492363,0,0,0,0,0,-79,11,11,0,0,0,9,-19,1002,17848
1608797553505348,0,0,0,0,0,-79,11,11,0,0,0,9,-19,1002,17861
1608797553518529,0,0,0,0,0,-79,11,12,0,0,0,12,-20,1003,17874
1608797553532305,0,0,0,0,0,-79,11,12,0,0,0,9,-20,1002,17888
1608797553545400,0,0,0,0,0,-79,11,12,0,0,0,7,-19,1005,17901
1608797553559286,0,0,0,0,0,-79,11,12,0,0,0,9,-19,1002,17915
1608797553572291,0,0,0,0,0,-79,11,12,0,0,0,7,-18,1001,17928
1608797553585202,0,0,0,0,0,-79,11,12,0,0,0,8,-18,999,17941
1608797553598345,0,0,0,0,0,-79,11,12,0,0,0,9,-19,1001,17954
1608797553611293,0,0,0,0,0,-79,11,12,0,0,0,9,-19,1001,17967
1608797553624405,0,0,0,0,0,-79,11,12,0,0,0,9,-21,1003,17980
1608797553638378,0,0,0,0,0,-79,11,12,0,0,0,10,-16,1003,17994
1608797553652494,0,0,0,0,0,-79,11,12,0,0,0,10,-20,1002,18008
1608797553666282,0,0,0,0,0,-79,11,12,0,0,0,9,-20,1002,18022
1608797553679289,0,0,0,0,0,-79,11,12,0,0,0,9,-20,1002,18035
1608797553692343,0,0,0,0,0,-79,11,12,0,0,0,9,-20,1003,18048
1608797553705420,0,0,0,0,0,-79,11,12,0,0,0,10,-16,1003,18061
1608797553719319,0,0,0,0,0,-79,11,12,0,0,0,9,-19,1000,18075
1608797553732295,0,0,0,0,0,-79,11,12,0,0,0,8,-16,1002,18088
1608797553745343,0,0,0,0,0,-79,11,12,0,0,0,8,-16,1002,18101
1608797553758308,0,0,0,0,0,-79,11,12,0,0,0,5,-18,997,18114
1608797553771390,0,0,0,0,0,-79,11,12,0,0,0,10,-20,1008,18127
1608797553785482,0,0,0,0,0,-79,11,12,0,0,0,10,-20,1008,18141
1608797553799329,0,0,0,0,0,-79,11,12,0,0,0,9,-19,1006,18155
1608797553812223,0,0,0,0,0,-79,11,12,0,0,0,8,-22,999,18168
1608797553825329,0,0,0,0,0,-79,11,12,0,0,0,7,-19,1005,18181
1608797553838324,0,0,0,0,0,-79,11,12,0,0,0,7,-19,1005,18194
1608797553851366,0,0,0,0,0,-79,11,12,0,0,0,7,-19,1005,18207
1608797553865461,0,0,0,0,0,-79,11,12,0,0,0,10,-15,1000,18221
1608797553879390,0,0,0,0,0,-79,12,12,0,0,0,8,-16,1001,18235
1608797553893318,0,0,0,0,0,-79,12,12,0,0,0,6,-19,1002,18249
1608797553906337,0,0,0,0,0,-80,11,12,0,0,0,6,-19,1002,18262
1608797553919442,0,0,0,0,0,-80,11,12,0,0,0,6,-20,1003,18275
1608797553932324,0,0,0,0,0,-80,11,12,0,0,0,6,-20,1003,18288
1608797553945315,0,0,0,0,0,-80,11,12,0,0,0,7,-18,1003,18301
1608797553958475,0,0,0,0,0,-80,11,12,0,0,0,11,-20,1001,18314
1608797553972454,0,0,0,0,0,-80,11,12,0,0,0,10,-17,1005,18328
1608797553986551,0,0,0,0,0,-80,11,12,0,0,0,10,-17,1005,18342
1608797554000271,0,0,0,0,0,-80,11,12,0,0,0,6,-23,1002,18356
1608797554013261,0,0,0,0,0,-80,11,12,0,0,0,8,-18,1004,18369
1608797554026194,0,0,0,0,0,-80,11,12,0,0,0,9,-21,999,18382
1608797554039357,0,0,0,0,0,-79,12,12,0,0,0,10,-16,1001,18395
1608797554053422,0,0,0,0,0,-80,12,13,0,0,0,10,-16,1001,18409
1608797554067314,0,0,0,0,0,-80,12,13,0,0,0,6,-23,1002,18423
1608797554081301,0,0,0,0,0,-80,12,13,0,0,0,8,-19,1002,18437
1608797554094372,0,0,0,0,0,-80,12,13,0,0,0,10,-18,1001,18450
1608797554108392,0,0,0,0,0,-80,12,13,0,0,0,10,-18,1001,18464
1608797554122337,0,0,0,0,0,-80,12,13,0,0,0,8,-18,1002,18478
1608797554136337,0,0,0,0,0,-80,12,13,0,0,0,9,-19,1003,18492
1608797554149262,0,0,0,0,0,-80,12,13,0,0,0,9,-19,1003,18505
1608797554162274,0,0,0,0,0,-80,12,13,0,0,0,9,-18,1002,18518
1608797554175278,0,0,0,0,0,-80,12,13,0,0,0,9,-18,1002,18531
1608797554188395,0,0,0,0,0,-80,12,13,0,0,0,6,-19,1002,18544
1608797554202405,0,0,0,0,0,-80,12,13,0,0,0,7,-20,1003,18558
1608797554215312,0,0,0,0,0,-80,12,13,0,0,0,7,-20,1003,18571
1608797554228341,0,0,0,0,0,-80,12,13,0,0,0,9,-20,1004,18584
1608797554242310,0,0,0,0,0,-80,12,13,0,0,0,9,-20,1004,18598
1608797554255242,0,0,0,0,0,-80,12,13,0,0,0,9,-20,1004,18611
1608797554268369,0,0,0,0,0,-80,12,13,0,0,0,9,-18,1003,18624
1608797554282312,0,0,0,0,0,-80,12,13,0,0,0,9,-20,1004,18638
1608797554295428,0,0,0,0,0,-80,12,13,0,0,0,10,-20,1003,18651
1608797554309303,0,0,0,0,0,-80,12,13,0,0,0,9,-18,1005,18665
1608797554322368,0,0,0,0,0,-80,12,13,0,0,0,9,-18,1005,18678
1608797554336380,0,0,0,0,0,-80,12,13,0,0,0,9,-17,1002,18692
1608797554349359,0,0,0,0,0,-80,12,13,0,0,0,8,-18,1005,18705
1608797554363294,0,0,0,0,0,-80,12,13,0,0,0,8,-18,1005,18719
1608797554376384,0,0,0,0,0,-80,12,13,0,0,0,8,-20,1004,18732
1608797554390377,0,0,0,0,0,-80,12,14,0,0,0,10,-16,1003,18746
1608797554404453,0,0,0,0,0,-80,12,14,0,0,0,11,-17,1002,18760
1608797554418219,0,0,0,0,0,-80,12,13,0,0,0,8,-18,1002,18774
1608797554431244,0,0,0,0,0,-80,12,13,0,0,0,8,-18,1002,18787
1608797554444375,0,0,0,0,0,-80,13,13,0,0,0,9,-16,1006,18800
1608797554458364,0,0,0,0,0,-80,13,13,0,0,0,7,-19,1001,18814
1608797554471235,0,0,0,0,0,-80,13,13,0,0,0,9,-19,1003,18827
